Datefirstseen,SrcIPAddr,DstIPAddr,Datefirstseenunix,Duration,Proto,SrcPt,DstPt,Packets,Bytes
2016-09-13 03:24:03.554,192.168.56.12,8.8.8.8,1473729843,0,UDP,52843,53,1,43
2016-09-13 03:24:03.580,8.8.8.8,192.168.56.12,1473729843,0,UDP,53,52843,1,145
2016-09-13 03:29:56.501,192.168.56.12,192.168.56.255,1473730196,0,UDP,138,138,1,201
2016-09-13 03:37:42.585,192.168.56.12,8.8.4.4,1473730662,0,UDP,57259,53,1,77
2016-09-13 03:37:42.587,192.168.56.12,8.8.4.4,1473730662,0,UDP,57236,53,1,77
2016-09-13 03:37:42.681,8.8.4.4,192.168.56.12,1473730662,0,UDP,53,57236,1,93
2016-09-13 03:37:42.686,192.168.56.12,8.8.4.4,1473730662,0,UDP,65178,53,1,77
2016-09-13 03:37:42.697,8.8.4.4,192.168.56.12,1473730662,0,UDP,53,57259,1,93
2016-09-13 03:37:42.712,192.168.56.12,8.8.4.4,1473730662,0,UDP,52164,53,1,77
2016-09-13 03:37:42.754,8.8.4.4,192.168.56.12,1473730662,0,UDP,53,65178,1,93
2016-09-13 03:37:42.777,8.8.4.4,192.168.56.12,1473730662,0,UDP,53,52164,1,93
2016-09-13 03:37:56.687,192.168.56.12,8.8.4.4,1473730676,0,UDP,58727,53,1,34
2016-09-13 03:37:56.696,8.8.4.4,192.168.56.12,1473730676,0,UDP,53,58727,1,89
2016-09-13 03:38:00.745,192.168.56.12,8.8.4.4,1473730680,0,UDP,57472,53,1,40
2016-09-13 03:38:00.796,8.8.4.4,192.168.56.12,1473730680,0,UDP,53,57472,1,56
2016-09-13 03:38:01.741,192.168.56.12,8.8.4.4,1473730681,0,UDP,50949,53,1,77
2016-09-13 03:38:01.807,8.8.4.4,192.168.56.12,1473730681,0,UDP,53,50949,1,93
2016-09-13 03:38:03.231,192.168.56.12,8.8.4.4,1473730683,0,UDP,62200,53,1,77
2016-09-13 03:38:03.267,8.8.4.4,192.168.56.12,1473730683,0,UDP,53,62200,1,93
2016-09-13 03:38:03.276,192.168.56.12,52.18.63.80,1473730683,0,ICMP,0,8,1,32
2016-09-13 03:38:05.003,192.168.56.12,52.18.63.80,1473730685,0,ICMP,0,8,1,32
2016-09-13 03:38:30.748,192.168.56.12,8.8.4.4,1473730710,0,UDP,54953,53,1,77
2016-09-13 03:38:31.274,8.8.4.4,192.168.56.12,1473730711,0,UDP,53,54953,1,93
2016-09-13 03:38:31.278,192.168.56.12,8.8.4.4,1473730711,0,UDP,62026,53,1,77
2016-09-13 03:38:31.340,8.8.4.4,192.168.56.12,1473730711,0,UDP,53,62026,1,93
2016-09-13 03:38:31.423,192.168.56.12,8.8.4.4,1473730711,0,UDP,63957,53,1,77
2016-09-13 03:38:31.907,8.8.4.4,192.168.56.12,1473730711,0,UDP,53,63957,1,93
2016-09-13 03:38:33.049,192.168.56.12,8.8.4.4,1473730713,0,UDP,54358,53,1,77
2016-09-13 03:38:33.107,8.8.4.4,192.168.56.12,1473730713,0,UDP,53,54358,1,93
2016-09-13 03:38:33.111,192.168.56.12,52.18.63.80,1473730713,0,ICMP,0,8,1,32
2016-09-13 03:38:34.909,192.168.56.12,52.18.63.80,1473730714,0,ICMP,0,8,1,32
2016-09-13 03:37:42.779,192.168.56.12,52.18.63.80,1473730662,0,TCP,49164,80,5,416
2016-09-13 03:37:41.712,192.168.56.12,224.0.0.252,1473730661,0,UDP,55841,5355,2,44
2016-09-13 03:37:41.711,192.168.56.12,224.0.0.252,1473730661,0,UDP,55635,5355,2,44
2016-09-13 03:37:42.794,52.18.63.80,192.168.56.12,1473730662,0,TCP,80,49163,4,798
2016-09-13 03:37:42.798,52.18.63.80,192.168.56.12,1473730662,0,TCP,80,49164,4,798
2016-09-13 03:39:00.586,192.168.56.12,8.8.4.4,1473730740,0,UDP,50019,53,1,77
2016-09-13 03:39:00.642,8.8.4.4,192.168.56.12,1473730740,0,UDP,53,50019,1,93
2016-09-13 03:39:00.644,192.168.56.12,8.8.4.4,1473730740,0,UDP,52717,53,1,77
2016-09-13 03:39:00.653,8.8.4.4,192.168.56.12,1473730740,0,UDP,53,52717,1,93
2016-09-13 03:37:56.720,192.168.56.12,13.80.12.54,1473730676,0,UDP,123,123,1,48
2016-09-13 03:38:01.217,192.168.56.12,31.170.161.56,1473730681,14,TCP,49168,21,14,443
2016-09-13 03:38:14.947,192.168.56.12,31.170.161.56,1473730694,0,TCP,49171,50228,5,1332
2016-09-13 03:37:42.775,192.168.56.12,52.18.63.80,1473730662,47,TCP,49163,80,6,436
2016-09-13 03:38:57.870,192.168.56.12,52.18.63.80,1473730737,0,TCP,49164,80,2,40
2016-09-13 03:38:01.896,192.168.56.12,52.18.63.80,1473730681,9,TCP,49169,445,3,92
2016-09-13 03:38:06.923,192.168.56.12,52.18.63.80,1473730686,9,TCP,49170,139,3,92
2016-09-13 03:38:31.930,192.168.56.12,52.18.63.80,1473730711,9,TCP,49174,445,3,92
2016-09-13 03:38:36.907,192.168.56.12,52.18.63.80,1473730716,9,TCP,49175,139,3,92
2016-09-13 03:38:28.125,192.168.56.12,224.0.0.252,1473730708,0,UDP,57112,5355,2,44
2016-09-13 03:38:57.987,192.168.56.12,224.0.0.252,1473730737,0,UDP,52879,5355,2,44
2016-09-13 03:37:41.816,192.168.56.12,192.168.56.255,1473730661,78,UDP,137,137,12,600
2016-09-13 03:38:54.063,192.168.56.12,192.168.56.255,1473730734,0,UDP,138,138,1,201
2016-09-13 03:37:56.727,13.80.12.54,192.168.56.12,1473730676,0,UDP,123,123,1,48
2016-09-13 03:38:01.336,31.170.161.56,192.168.56.12,1473730681,14,TCP,21,49168,15,1252
2016-09-13 03:38:15.069,31.170.161.56,192.168.56.12,1473730695,0,TCP,50228,49171,3,72
2016-09-13 03:38:57.870,52.18.63.80,192.168.56.12,1473730737,0,TCP,80,49164,2,40
2016-09-13 03:38:31.347,192.168.56.12,52.18.63.80,1473730711,75,TCP,49173,80,8,484
2016-09-13 03:38:31.367,52.18.63.80,192.168.56.12,1473730711,75,TCP,80,49173,7,1180
2016-09-13 03:39:00.673,52.18.63.80,192.168.56.12,1473730740,0,TCP,80,49176,5,1140
2016-09-13 03:43:52.467,192.168.56.12,8.8.4.4,1473731032,0,UDP,61697,53,1,29
2016-09-13 03:43:52.475,8.8.4.4,192.168.56.12,1473731032,0,UDP,53,61697,1,104
2016-09-13 03:39:00.654,192.168.56.12,52.18.63.80,1473730740,60,TCP,49176,80,7,464
2016-09-13 03:40:52.201,192.168.56.12,192.168.56.255,1473730852,238,UDP,138,138,2,402
2016-09-13 03:52:16.765,192.168.56.12,8.8.8.8,1473731536,0,UDP,63229,53,1,43
2016-09-13 03:52:16.787,8.8.8.8,192.168.56.12,1473731536,0,UDP,53,63229,1,145
2016-09-13 03:52:50.581,192.168.56.12,192.168.56.255,1473731570,0,UDP,138,138,1,201
2016-09-13 03:57:05.454,192.168.56.12,239.255.255.250,1473731825,6,UDP,57479,1900,6,744
2016-09-13 04:04:48.200,192.168.56.12,192.168.56.255,1473732288,0,UDP,138,138,1,201
2016-09-13 04:07:48.011,192.168.56.12,8.8.8.8,1473732468,0,UDP,64076,53,1,43
2016-09-13 04:07:48.031,8.8.8.8,192.168.56.12,1473732468,0,UDP,53,64076,1,145
2016-09-13 04:17:07.291,192.168.56.12,239.255.255.250,1473733027,6,UDP,57479,1900,6,744
2016-09-13 04:16:47.530,192.168.56.12,192.168.56.255,1473733007,0,UDP,138,138,1,201
2016-09-13 04:23:13.688,192.168.56.12,8.8.8.8,1473733393,0,UDP,60121,53,1,43
2016-09-13 04:23:13.709,8.8.8.8,192.168.56.12,1473733393,0,UDP,53,60121,1,145
2016-09-13 04:28:45.666,192.168.56.12,192.168.56.255,1473733725,0,UDP,138,138,1,201
2016-09-13 04:33:06.295,192.168.56.12,8.8.8.8,1473733986,0,UDP,59811,53,1,34
2016-09-13 04:33:06.304,8.8.8.8,192.168.56.12,1473733986,0,UDP,53,59811,1,89
2016-09-13 04:33:06.513,192.168.56.12,40.118.103.7,1473733986,0,ICMP,0,8,1,32
2016-09-13 04:33:11.410,192.168.56.12,40.118.103.7,1473733991,0,ICMP,0,8,1,32
2016-09-13 04:36:24.426,192.168.56.12,8.8.4.4,1473734184,0,UDP,57259,53,1,77
2016-09-13 04:36:24.427,192.168.56.12,8.8.4.4,1473734184,0,UDP,57236,53,1,77
2016-09-13 04:36:24.540,8.8.4.4,192.168.56.12,1473734184,0,UDP,53,57236,1,93
2016-09-13 04:36:24.544,192.168.56.12,8.8.4.4,1473734184,0,UDP,65178,53,1,77
2016-09-13 04:36:24.553,8.8.4.4,192.168.56.12,1473734184,0,UDP,53,65178,1,93
2016-09-13 04:36:24.585,8.8.4.4,192.168.56.12,1473734184,0,UDP,53,57259,1,93
2016-09-13 04:36:24.603,192.168.56.12,8.8.4.4,1473734184,0,UDP,52164,53,1,77
2016-09-13 04:36:24.736,8.8.4.4,192.168.56.12,1473734184,0,UDP,53,52164,1,93
2016-09-13 04:36:41.378,192.168.56.12,8.8.4.4,1473734201,0,UDP,58727,53,1,34
2016-09-13 04:36:41.386,8.8.4.4,192.168.56.12,1473734201,0,UDP,53,58727,1,89
2016-09-13 04:36:44.789,192.168.56.12,8.8.4.4,1473734204,0,UDP,57472,53,1,77
2016-09-13 04:36:44.850,8.8.4.4,192.168.56.12,1473734204,0,UDP,53,57472,1,93
2016-09-13 04:36:46.635,192.168.56.12,8.8.4.4,1473734206,0,UDP,50949,53,1,32
2016-09-13 04:36:46.752,8.8.4.4,192.168.56.12,1473734206,0,UDP,53,50949,1,48
2016-09-13 04:36:46.775,192.168.56.12,8.8.4.4,1473734206,0,UDP,62200,53,1,77
2016-09-13 04:36:46.820,8.8.4.4,192.168.56.12,1473734206,0,UDP,53,62200,1,93
2016-09-13 04:36:46.885,192.168.56.12,52.18.63.80,1473734206,0,ICMP,0,8,1,32
2016-09-13 04:36:48.908,192.168.56.12,52.18.63.80,1473734208,0,ICMP,0,8,1,32
2016-09-13 04:37:14.728,192.168.56.12,8.8.4.4,1473734234,0,UDP,63957,53,1,77
2016-09-13 04:37:14.728,192.168.56.12,8.8.4.4,1473734234,0,UDP,54358,53,1,77
2016-09-13 04:37:15.204,8.8.4.4,192.168.56.12,1473734235,0,UDP,53,54358,1,93
2016-09-13 04:37:15.206,8.8.4.4,192.168.56.12,1473734235,0,UDP,53,63957,1,93
2016-09-13 04:37:15.208,192.168.56.12,8.8.4.4,1473734235,0,UDP,60389,53,1,77
2016-09-13 04:37:15.209,192.168.56.12,8.8.4.4,1473734235,0,UDP,52879,53,1,77
2016-09-13 04:37:15.217,8.8.4.4,192.168.56.12,1473734235,0,UDP,53,60389,1,93
2016-09-13 04:37:15.272,8.8.4.4,192.168.56.12,1473734235,0,UDP,53,52879,1,93
2016-09-13 04:37:15.306,192.168.56.12,8.8.4.4,1473734235,0,UDP,50019,53,1,77
2016-09-13 04:37:15.733,8.8.4.4,192.168.56.12,1473734235,0,UDP,53,50019,1,93
2016-09-13 04:37:16.856,192.168.56.12,8.8.4.4,1473734236,0,UDP,52717,53,1,77
2016-09-13 04:37:16.924,8.8.4.4,192.168.56.12,1473734236,0,UDP,53,52717,1,93
2016-09-13 04:37:16.930,192.168.56.12,52.18.63.80,1473734236,0,ICMP,0,8,1,32
2016-09-13 04:37:18.818,192.168.56.12,52.18.63.80,1473734238,0,ICMP,0,8,1,32
2016-09-13 04:36:23.554,192.168.56.12,224.0.0.252,1473734183,0,UDP,55841,5355,2,44
2016-09-13 04:36:23.549,192.168.56.12,224.0.0.252,1473734183,0,UDP,55635,5355,2,44
2016-09-13 04:36:24.580,52.18.63.80,192.168.56.12,1473734184,0,TCP,80,49163,4,798
2016-09-13 04:36:24.757,52.18.63.80,192.168.56.12,1473734184,0,TCP,80,49164,4,798
2016-09-13 04:37:44.450,192.168.56.12,8.8.4.4,1473734264,0,UDP,64076,53,1,77
2016-09-13 04:37:44.532,8.8.4.4,192.168.56.12,1473734264,0,UDP,53,64076,1,93
2016-09-13 04:37:44.533,192.168.56.12,8.8.4.4,1473734264,0,UDP,60121,53,1,77
2016-09-13 04:37:44.651,8.8.4.4,192.168.56.12,1473734264,0,UDP,53,60121,1,93
2016-09-13 04:36:43.114,40.118.103.7,192.168.56.12,1473734203,0,UDP,123,123,1,48
2016-09-13 04:36:41.456,192.168.56.12,40.118.103.7,1473734201,1,UDP,123,123,2,96
2016-09-13 04:36:46.757,192.168.56.12,195.234.4.67,1473734206,14,TCP,49170,21,19,584
2016-09-13 04:37:01.164,192.168.56.12,195.234.4.67,1473734221,0,TCP,49174,36464,5,1300
2016-09-13 04:36:24.560,192.168.56.12,52.18.63.80,1473734184,45,TCP,49163,80,6,436
2016-09-13 04:36:24.738,192.168.56.12,52.18.63.80,1473734184,45,TCP,49164,80,6,436
2016-09-13 04:36:45.332,192.168.56.12,52.18.63.80,1473734205,9,TCP,49168,445,3,92
2016-09-13 04:36:50.951,192.168.56.12,52.18.63.80,1473734210,9,TCP,49171,139,3,92
2016-09-13 04:37:15.225,192.168.56.12,52.18.63.80,1473734235,75,TCP,49177,80,9,660
2016-09-13 04:37:15.273,192.168.56.12,52.18.63.80,1473734235,75,TCP,49178,80,7,308
2016-09-13 04:37:15.753,192.168.56.12,52.18.63.80,1473734235,9,TCP,49179,445,3,92
2016-09-13 04:37:20.795,192.168.56.12,52.18.63.80,1473734240,9,TCP,49180,139,3,92
2016-09-13 04:37:44.652,192.168.56.12,52.18.63.80,1473734264,60,TCP,49181,80,7,464
2016-09-13 04:37:12.130,192.168.56.12,224.0.0.252,1473734232,0,UDP,57112,5355,2,44
2016-09-13 04:37:12.131,192.168.56.12,224.0.0.252,1473734232,0,UDP,62026,5355,2,44
2016-09-13 04:37:41.841,192.168.56.12,224.0.0.252,1473734261,0,UDP,63229,5355,2,44
2016-09-13 04:36:23.659,192.168.56.12,192.168.56.255,1473734183,80,UDP,137,137,15,750
2016-09-13 04:37:35.956,192.168.56.12,192.168.56.255,1473734255,118,UDP,138,138,2,402
2016-09-13 04:36:46.799,195.234.4.67,192.168.56.12,1473734206,14,TCP,21,49170,18,765
2016-09-13 04:37:01.206,195.234.4.67,192.168.56.12,1473734221,0,TCP,36464,49174,3,72
2016-09-13 04:37:15.245,52.18.63.80,192.168.56.12,1473734235,75,TCP,80,49177,8,1526
2016-09-13 04:37:15.292,52.18.63.80,192.168.56.12,1473734235,75,TCP,80,49178,6,888
2016-09-13 04:37:44.672,52.18.63.80,192.168.56.12,1473734264,0,TCP,80,49181,5,1140
2016-09-13 04:42:34.762,192.168.56.12,8.8.4.4,1473734554,0,UDP,59811,53,1,29
2016-09-13 04:42:34.770,8.8.4.4,192.168.56.12,1473734554,0,UDP,53,59811,1,104
2016-09-13 04:43:33.034,192.168.56.12,192.168.56.255,1473734613,0,UDP,138,138,1,201
2016-09-13 04:50:58.687,192.168.56.12,8.8.8.8,1473735058,0,UDP,52843,53,1,43
2016-09-13 04:50:58.708,8.8.8.8,192.168.56.12,1473735058,0,UDP,53,52843,1,145
2016-09-13 04:51:32.473,192.168.56.12,192.168.56.255,1473735092,0,UDP,138,138,1,201
2016-09-13 04:55:45.929,192.168.56.12,239.255.255.250,1473735345,6,UDP,57479,1900,6,744
2016-09-13 05:03:30.091,192.168.56.12,192.168.56.255,1473735810,0,UDP,138,138,1,201
2016-09-13 05:06:29.931,192.168.56.12,8.8.8.8,1473735989,0,UDP,59998,53,1,43
2016-09-13 05:06:29.958,8.8.8.8,192.168.56.12,1473735989,0,UDP,53,59998,1,145
2016-09-13 05:15:47.762,192.168.56.12,239.255.255.250,1473736547,6,UDP,57479,1900,6,744
2016-09-13 05:15:29.422,192.168.56.12,192.168.56.255,1473736529,0,UDP,138,138,1,201
2016-09-13 05:21:55.651,192.168.56.12,8.8.8.8,1473736915,0,UDP,57035,53,1,43
2016-09-13 05:21:55.762,8.8.8.8,192.168.56.12,1473736915,0,UDP,53,57035,1,145
2016-09-13 05:27:27.557,192.168.56.12,192.168.56.255,1473737247,0,UDP,138,138,1,201
2016-09-13 05:31:53.145,192.168.56.12,8.8.8.8,1473737513,0,UDP,58519,53,1,34
2016-09-13 05:31:53.153,8.8.8.8,192.168.56.12,1473737513,0,UDP,53,58519,1,89
2016-09-13 05:31:53.185,192.168.56.12,40.118.103.7,1473737513,0,ICMP,0,8,1,32
2016-09-13 05:31:57.907,192.168.56.12,40.118.103.7,1473737517,0,ICMP,0,8,1,32
2016-09-13 06:15:45.612,192.168.56.12,8.8.4.4,1473740145,0,UDP,57259,53,1,77
2016-09-13 06:15:45.613,192.168.56.12,8.8.4.4,1473740145,0,UDP,57236,53,1,77
2016-09-13 06:15:45.659,8.8.4.4,192.168.56.12,1473740145,0,UDP,53,57236,1,93
2016-09-13 06:15:45.662,192.168.56.12,8.8.4.4,1473740145,0,UDP,65178,53,1,77
2016-09-13 06:15:45.670,8.8.4.4,192.168.56.12,1473740145,0,UDP,53,57259,1,93
2016-09-13 06:15:45.671,192.168.56.12,8.8.4.4,1473740145,0,UDP,52164,53,1,77
2016-09-13 06:15:45.680,8.8.4.4,192.168.56.12,1473740145,0,UDP,53,52164,1,93
2016-09-13 06:15:45.720,8.8.4.4,192.168.56.12,1473740145,0,UDP,53,65178,1,93
2016-09-13 06:15:58.272,192.168.56.12,8.8.4.4,1473740158,0,UDP,58727,53,1,34
2016-09-13 06:15:58.280,8.8.4.4,192.168.56.12,1473740158,0,UDP,53,58727,1,89
2016-09-13 06:16:03.151,192.168.56.12,8.8.4.4,1473740163,0,UDP,57472,53,1,77
2016-09-13 06:16:03.187,8.8.4.4,192.168.56.12,1473740163,0,UDP,53,57472,1,93
2016-09-13 06:16:04.665,192.168.56.12,8.8.4.4,1473740164,0,UDP,50949,53,1,77
2016-09-13 06:16:04.712,8.8.4.4,192.168.56.12,1473740164,0,UDP,53,50949,1,93
2016-09-13 06:16:04.772,192.168.56.12,52.18.63.80,1473740164,0,ICMP,0,8,1,32
2016-09-13 06:16:06.571,192.168.56.12,52.18.63.80,1473740166,0,ICMP,0,8,1,32
2016-09-13 06:16:32.860,192.168.56.12,8.8.4.4,1473740192,0,UDP,57112,53,1,77
2016-09-13 06:16:32.895,8.8.4.4,192.168.56.12,1473740192,0,UDP,53,57112,1,93
2016-09-13 06:16:32.898,192.168.56.12,8.8.4.4,1473740192,0,UDP,54953,53,1,77
2016-09-13 06:16:32.933,8.8.4.4,192.168.56.12,1473740192,0,UDP,53,54953,1,93
2016-09-13 06:16:33.105,192.168.56.12,8.8.4.4,1473740193,0,UDP,62026,53,1,77
2016-09-13 06:16:33.139,8.8.4.4,192.168.56.12,1473740193,0,UDP,53,62026,1,93
2016-09-13 06:16:34.409,192.168.56.12,8.8.4.4,1473740194,0,UDP,60389,53,1,77
2016-09-13 06:16:34.449,8.8.4.4,192.168.56.12,1473740194,0,UDP,53,60389,1,93
2016-09-13 06:16:34.453,192.168.56.12,52.18.63.80,1473740194,0,ICMP,0,8,1,32
2016-09-13 06:16:36.048,192.168.56.12,52.18.63.80,1473740196,0,ICMP,0,8,1,32
2016-09-13 06:16:36.944,192.168.56.12,8.8.4.4,1473740196,0,UDP,52879,53,1,36
2016-09-13 06:16:36.952,8.8.4.4,192.168.56.12,1473740196,0,UDP,53,52879,1,116
2016-09-13 06:16:40.817,192.168.56.12,8.8.4.4,1473740200,0,UDP,50019,53,1,37
2016-09-13 06:16:40.826,8.8.4.4,192.168.56.12,1473740200,0,UDP,53,50019,1,53
2016-09-13 06:15:45.687,192.168.56.12,52.18.63.80,1473740145,0,TCP,49163,80,5,416
2016-09-13 06:15:44.713,192.168.56.12,224.0.0.252,1473740144,0,UDP,55841,5355,2,44
2016-09-13 06:15:44.711,192.168.56.12,224.0.0.252,1473740144,0,UDP,55635,5355,2,44
2016-09-13 06:15:45.707,52.18.63.80,192.168.56.12,1473740145,0,TCP,80,49163,4,798
2016-09-13 06:15:45.740,52.18.63.80,192.168.56.12,1473740145,0,TCP,80,49164,4,798
2016-09-13 06:17:02.013,192.168.56.12,8.8.4.4,1473740222,0,UDP,63229,53,1,77
2016-09-13 06:17:02.451,8.8.4.4,192.168.56.12,1473740222,0,UDP,53,63229,1,93
2016-09-13 06:17:02.487,192.168.56.12,8.8.4.4,1473740222,0,UDP,64076,53,1,77
2016-09-13 06:17:02.548,8.8.4.4,192.168.56.12,1473740222,0,UDP,53,64076,1,93
2016-09-13 06:15:58.338,40.118.103.7,192.168.56.12,1473740158,0,UDP,123,123,1,48
2016-09-13 06:15:58.331,192.168.56.12,40.118.103.7,1473740158,0,UDP,123,123,1,48
2016-09-13 06:16:40.827,192.168.56.12,108.179.196.24,1473740200,18,TCP,49178,21,12,416
2016-09-13 06:16:42.036,192.168.56.12,108.179.196.24,1473740202,0,TCP,49179,32015,5,675
2016-09-13 06:16:36.961,192.168.56.12,216.146.43.70,1473740196,3,TCP,49177,80,6,212
2016-09-13 06:17:00.807,192.168.56.12,52.18.63.80,1473740220,0,TCP,49163,80,2,40
2016-09-13 06:15:45.721,192.168.56.12,52.18.63.80,1473740145,47,TCP,49164,80,6,436
2016-09-13 06:16:03.208,192.168.56.12,52.18.63.80,1473740163,9,TCP,49168,445,3,92
2016-09-13 06:16:08.537,192.168.56.12,52.18.63.80,1473740168,9,TCP,49169,139,3,92
2016-09-13 06:16:32.941,192.168.56.12,52.18.63.80,1473740192,75,TCP,49174,80,8,484
2016-09-13 06:16:33.161,192.168.56.12,52.18.63.80,1473740193,9,TCP,49175,445,3,92
2016-09-13 06:16:38.110,192.168.56.12,52.18.63.80,1473740198,9,TCP,49176,139,3,92
2016-09-13 06:17:02.570,192.168.56.12,52.18.63.80,1473740222,60,TCP,49182,80,7,464
2016-09-13 06:16:59.385,192.168.56.12,224.0.0.252,1473740219,0,UDP,61697,5355,2,44
2016-09-13 06:16:34.409,192.168.56.12,224.0.0.252,1473740194,0,UDP,54358,5355,2,44
2016-09-13 06:16:30.226,192.168.56.12,224.0.0.252,1473740190,0,UDP,54170,5355,2,44
2016-09-13 06:15:44.874,192.168.56.12,192.168.56.255,1473740144,76,UDP,137,137,18,900
2016-09-13 06:16:57.670,192.168.56.12,192.168.56.255,1473740217,118,UDP,138,138,2,402
2016-09-13 06:16:42.144,108.179.196.24,192.168.56.12,1473740202,0,TCP,32015,49179,3,72
2016-09-13 06:16:40.936,108.179.196.24,192.168.56.12,1473740200,1,TCP,21,49178,14,1050
2016-09-13 06:16:39.999,216.146.43.70,192.168.56.12,1473740199,0,TCP,80,49177,5,364
2016-09-13 06:17:00.796,52.18.63.80,192.168.56.12,1473740220,0,TCP,80,49163,2,40
2016-09-13 06:16:32.961,52.18.63.80,192.168.56.12,1473740192,75,TCP,80,49174,7,1180
2016-09-13 06:17:02.589,52.18.63.80,192.168.56.12,1473740222,0,TCP,80,49182,5,1140
2016-09-13 06:22:06.044,192.168.56.12,8.8.4.4,1473740526,0,UDP,60121,53,1,29
2016-09-13 06:22:06.053,8.8.4.4,192.168.56.12,1473740526,0,UDP,53,60121,1,104
2016-09-13 06:22:54.730,192.168.56.12,192.168.56.255,1473740574,0,UDP,138,138,1,201
2016-09-13 06:30:20.187,192.168.56.12,8.8.8.8,1473741020,0,UDP,59811,53,1,43
2016-09-13 06:30:20.207,8.8.8.8,192.168.56.12,1473741020,0,UDP,53,59811,1,145
2016-09-13 06:30:54.161,192.168.56.12,192.168.56.255,1473741054,0,UDP,138,138,1,201
2016-09-13 06:35:07.890,192.168.56.12,239.255.255.250,1473741307,6,UDP,57479,1900,6,744
2016-09-13 06:42:51.784,192.168.56.12,192.168.56.255,1473741771,0,UDP,138,138,1,201
2016-09-13 06:45:51.433,192.168.56.12,8.8.8.8,1473741951,0,UDP,52843,53,1,43
2016-09-13 06:45:51.460,8.8.8.8,192.168.56.12,1473741951,0,UDP,53,52843,1,145
2016-09-13 06:55:09.715,192.168.56.12,239.255.255.250,1473742509,6,UDP,57479,1900,6,744
2016-09-13 06:54:51.109,192.168.56.12,192.168.56.255,1473742491,0,UDP,138,138,1,201
2016-09-13 07:01:17.105,192.168.56.12,8.8.8.8,1473742877,0,UDP,59998,53,1,43
2016-09-13 07:01:17.125,8.8.8.8,192.168.56.12,1473742877,0,UDP,53,59998,1,145
2016-09-13 07:06:49.247,192.168.56.12,192.168.56.255,1473743209,0,UDP,138,138,1,201
2016-09-13 07:11:10.644,192.168.56.12,8.8.8.8,1473743470,0,UDP,57035,53,1,34
2016-09-13 07:11:10.653,8.8.8.8,192.168.56.12,1473743470,0,UDP,53,57035,1,89
2016-09-13 07:11:10.665,192.168.56.12,40.118.103.7,1473743470,0,ICMP,0,8,1,32
2016-09-13 07:11:15.693,192.168.56.12,40.118.103.7,1473743475,0,ICMP,0,8,1,32
2016-09-13 11:09:26.603,192.168.56.12,8.8.4.4,1473757766,0,UDP,57259,53,1,77
2016-09-13 11:09:26.608,192.168.56.12,8.8.4.4,1473757766,0,UDP,57236,53,1,77
2016-09-13 11:09:26.655,8.8.4.4,192.168.56.12,1473757766,0,UDP,53,57259,1,93
2016-09-13 11:09:26.659,192.168.56.12,8.8.4.4,1473757766,0,UDP,65178,53,1,77
2016-09-13 11:09:26.668,8.8.4.4,192.168.56.12,1473757766,0,UDP,53,65178,1,93
2016-09-13 11:09:26.688,8.8.4.4,192.168.56.12,1473757766,0,UDP,53,57236,1,93
2016-09-13 11:09:26.690,192.168.56.12,8.8.4.4,1473757766,0,UDP,52164,53,1,77
2016-09-13 11:09:27.059,192.168.56.12,8.8.8.8,1473757767,0,UDP,52164,53,1,77
2016-09-13 11:09:27.118,8.8.8.8,192.168.56.12,1473757767,0,UDP,53,52164,1,93
2016-09-13 11:09:27.752,8.8.4.4,192.168.56.12,1473757767,0,UDP,53,52164,1,93
2016-09-13 11:09:27.796,192.168.56.12,8.8.4.4,1473757767,0,ICMP,0,3,1,121
2016-09-13 11:09:40.261,192.168.56.12,8.8.8.8,1473757780,0,UDP,58727,53,1,34
2016-09-13 11:09:40.270,8.8.8.8,192.168.56.12,1473757780,0,UDP,53,58727,1,89
2016-09-13 11:09:43.722,192.168.56.12,8.8.8.8,1473757783,0,UDP,57472,53,1,77
2016-09-13 11:09:43.786,8.8.8.8,192.168.56.12,1473757783,0,UDP,53,57472,1,93
2016-09-13 11:09:45.482,192.168.56.12,8.8.8.8,1473757785,0,UDP,50949,53,1,77
2016-09-13 11:09:45.547,8.8.8.8,192.168.56.12,1473757785,0,UDP,53,50949,1,93
2016-09-13 11:09:45.562,192.168.56.12,52.18.63.80,1473757785,0,ICMP,0,8,1,32
2016-09-13 11:09:47.459,192.168.56.12,52.18.63.80,1473757787,0,ICMP,0,8,1,32
2016-09-13 11:10:08.052,192.168.56.12,8.8.8.8,1473757808,0,UDP,57112,53,1,41
2016-09-13 11:10:08.095,8.8.8.8,192.168.56.12,1473757808,0,UDP,53,57112,1,57
2016-09-13 11:10:13.251,192.168.56.12,8.8.8.8,1473757813,0,UDP,60389,53,1,77
2016-09-13 11:10:13.284,192.168.56.12,8.8.8.8,1473757813,0,UDP,52879,53,1,77
2016-09-13 11:10:13.683,8.8.8.8,192.168.56.12,1473757813,0,UDP,53,60389,1,93
2016-09-13 11:10:13.684,8.8.8.8,192.168.56.12,1473757813,0,UDP,53,52879,1,93
2016-09-13 11:10:13.685,192.168.56.12,8.8.8.8,1473757813,0,UDP,50019,53,1,77
2016-09-13 11:10:13.685,192.168.56.12,8.8.8.8,1473757813,0,UDP,52717,53,1,77
2016-09-13 11:10:13.719,8.8.8.8,192.168.56.12,1473757813,0,UDP,53,50019,1,93
2016-09-13 11:10:13.721,8.8.8.8,192.168.56.12,1473757813,0,UDP,53,52717,1,93
